respondent_id,xyz_vaccine,seasonal_vaccine
26786,0.13788100570934458,0.2712261127092203
26787,0.10600521945889668,0.45343857795860104
26788,0.16767920025600688,0.928341441735204
26789,0.02295645797019357,0.22264694948057337
26790,0.06888143598317967,0.34900351541296815
26791,0.0538243637018413,0.0696844239492119
26792,0.17038656710925876,0.8301158881717199
26793,0.138818430797961,0.8444791438274786
26794,0.7806847406756109,0.8840355503033255
26795,0.03714345066994167,0.9382733999665351
26796,0.07601709964000498,0.08354238932875727
26797,0.12630441951197494,0.5403687571091673
26798,0.3030390273213982,0.17844181912820123
26799,0.28477343368205754,0.18577751038310383
26800,0.04153338622117708,0.8832151453367143
26801,0.29967195415676307,0.3959685101627145
26802,0.1176258710469327,0.19434956550874782
26803,0.05576955280475979,0.12842740505848937
26804,0.06183768439218469,0.09485295391193158
26805,0.044929768199123234,0.1623202313970583
26806,0.10336727615489037,0.8779058417064401
26807,0.5662416096700674,0.9415760267862174
26808,0.22891552978056148,0.49770913949083817
26809,0.6210878766989355,0.143162467404968
26810,0.031837453188949094,0.08617771963342429
26811,0.0831171732837599,0.056646406475897464
26812,0.11196805170028144,0.7021438161620424
26813,0.4938818160848132,0.31962333848440727
26814,0.030922847753997458,0.456798340913198
26815,0.05857459711451526,0.15542859127026548
26816,0.03809606612970074,0.1980854935627678
26817,0.12008126550433776,0.6769289220377508
26818,0.047091965858980886,0.252501657144829
26819,0.3545874573163655,0.36763156551427223
26820,0.10394542014295337,0.30642678100758114
26821,0.10758654093869266,0.4643108242793234
26822,0.21018686822260427,0.5912414154715765
26823,0.5927219099291444,0.5156418261786926
26824,0.0557210776441243,0.5815293494138727
26825,0.4103570231388085,0.7659015325291935
26826,0.06308963782115254,0.6486044431561421
26827,0.04625404028746824,0.1086223477245773
26828,0.1635788519488035,0.524434819849422
26829,0.6428621462208479,0.9145647626822834
26830,0.05912709633078211,0.6533202368673148
26831,0.1759544535858261,0.8032469877623046
26832,0.14272970238445284,0.7940124922677844
26833,0.006469444844122445,0.34837524454051305
26834,0.1466065234154901,0.6503414396074326
26835,0.316346079395777,0.9210816970977725
26836,0.16282975901536564,0.5361482709503331
26837,0.031123152473448032,0.012143273367968568
26838,0.10656725142070862,0.3709410309647561
26839,0.14150777200977493,0.4866796308129201
26840,0.07672441995813145,0.11960916580594194
26841,0.3017717699862212,0.8090722747292445
26842,0.08938741916306887,0.22358336826715444
26843,0.045039628633493756,0.013440789836472794
26844,0.029508245389034238,0.5096009180829618
26845,0.10696922415714893,0.6102422294058656
26846,0.039589868398080943,0.7233389175080752
26847,0.25633166823740516,0.10267107695520396
26848,0.034350434196576754,0.6594775980295733
26849,0.1126528849317799,0.6754853701222178
26850,0.5599163734231749,0.6208514621035974
26851,0.03386076878829459,0.05365533132515878
26852,0.04209994059072333,0.12963746189472877
26853,0.42016755836318637,0.36416389790075454
26854,0.016091818296315757,0.07320847896193172
26855,0.5483745992849047,0.8802215219409453
26856,0.1995718559805412,0.04183607891380703
26857,0.47936433417203966,0.15702362213156218
26858,0.10094249162610544,0.6129768938748554
26859,0.07554779258881156,0.1369391201613306
26860,0.19883948441182234,0.09463796422966575
26861,0.0697043110208166,0.06856630962819638
26862,0.08425524465192806,0.28964129258057975
26863,0.23349125586816077,0.42947711007001194
26864,0.3864270995570395,0.40974725293022374
26865,0.017141646478883096,0.03550426960184768
26866,0.24464152030119835,0.6509049867758397
26867,0.1280012256910559,0.1580531382794117
26868,0.7690943619926812,0.9210141597966223
26869,0.09775624136754939,0.43251692752406495
26870,0.6147737378897769,0.8405691516325761
26871,0.06768494380055683,0.055040804146444605
26872,0.07614087687844841,0.29288023600534424
26873,0.16193282596549627,0.8548755797527247
26874,0.05094498127768044,0.08178386607988682
26875,0.6248790612707072,0.9432848479061527
26876,0.06915868213025805,0.042562083635831006
26877,0.08878938725972467,0.11903437102307732
26878,0.19702761104826078,0.239719777190397
26879,0.016579952061461345,0.026289717540388575
26880,0.06003670620838792,0.17283058992917044
26881,0.027965069191676954,0.1301621459884423
26882,0.03895506051782266,0.14085180991260476
26883,0.06555040214389239,0.27571466534477135
26884,0.07204530213408915,0.2695144593199723
26885,0.15451321502743087,0.865869817412303
26886,0.06158860094828194,0.6904464456068555
26887,0.6324215237038953,0.8660780592993145
26888,0.8554751595474007,0.9368196156024045
26889,0.04613956609098299,0.1050698397187511
26890,0.12283556985516038,0.4403763495484397
26891,0.35155360715027717,0.48286367270356223
26892,0.12105468728939293,0.8660318128866181
26893,0.06951655221087354,0.22691561148745043
26894,0.14413391660053673,0.3126187968936793
26895,0.053643683265649014,0.8110818044874263
26896,0.05855365336656461,0.08862477255322346
26897,0.03548789851881146,0.34863331606714854
26898,0.16982917374726625,0.6296302973272382
26899,0.07703895625849594,0.08514843778415399
26900,0.1109788508407287,0.30026006880859957
26901,0.007118859372577149,0.334046025577781
26902,0.20200090391693945,0.9079749150307479
26903,0.2532259588957072,0.028682291220813286
26904,0.05618961525782957,0.3015883454967125
26905,0.4525120435580812,0.8134354149844846
26906,0.07236309509907413,0.29108739873175954
26907,0.01943268067444499,0.5536258914189935
26908,0.09186112083884142,0.6695040652785196
26909,0.10455629598732097,0.47154833777366606
26910,0.11201942151909387,0.3244353365559554
26911,0.05899834122552291,0.12106422765734848
26912,0.447703121875738,0.9446879175675612
26913,0.7948515794368044,0.8708384774871447
26914,0.07218394614070624,0.18770723882792217
26915,0.21664840789860923,0.7343275255320437
26916,0.06837839821007372,0.35079366638281706
26917,0.012221330042160727,0.017125256843697916
26918,0.6527849572160647,0.9044466581902971
26919,0.3158050459154261,0.5287977001717031
26920,0.03443265465913549,0.14255503283167
26921,0.2006216993404173,0.876101455891222
26922,0.0816023639822249,0.7145553455473295
26923,0.08385935175392563,0.40065900196632576
26924,0.6092364180527021,0.8768178660124754
26925,0.11109108767556802,0.5496374355318462
26926,0.5973299558125192,0.43786869941955014
26927,0.2845139623972202,0.6159705016523791
26928,0.07524846550054287,0.4416158302033364
26929,0.08441935839285458,0.15432466789419377
26930,0.6454436519962078,0.8899536109820103
26931,0.11411755218925683,0.4269523608508465
26932,0.07914121150747158,0.8836827501964203
26933,0.11624008287000163,0.7396994262943133
26934,0.5508754793557861,0.7695872866444922
26935,0.13104387213118035,0.4866137204022145
26936,0.35807394398710496,0.19756920534952754
26937,0.2750543919595027,0.6824269211814453
26938,0.11185930091145961,0.0496135383752178
26939,0.02961436931544931,0.027675811391229287
26940,0.11702708213266166,0.1128451066510781
26941,0.049151091353703415,0.4231115686417443
26942,0.6115043618704377,0.8457084405108843
26943,0.22668207393424353,0.5621372335342125
26944,0.09214112426427674,0.15818918619736747
26945,0.1142299951520881,0.5281402790285172
26946,0.187973836955469,0.690207747181537
26947,0.14143115933087294,0.5274865918675609
26948,0.02111905092134673,0.08969691202649348
26949,0.020883947107523854,0.03056798546261847
26950,0.05582497792359174,0.45414385439396904
26951,0.07292763831372882,0.2876111169466353
26952,0.8518526323301963,0.9231435859532605
26953,0.7061079374113526,0.9712060765841634
26954,0.07032692655570211,0.18809668219060632
26955,0.15012778050528552,0.5924594380127384
26956,0.1270706842144143,0.33935792460682485
26957,0.03353685510139797,0.8719067646517681
26958,0.1911857765660118,0.7883000808091702
26959,0.03665531575762047,0.18170619158220633
26960,0.054245352388160646,0.06010911960903877
26961,0.20078175640211599,0.5249952064400709
26962,0.21359198792038384,0.8941123899662289
26963,0.14415220952787466,0.2543710103621787
26964,0.09148673704967106,0.13131518824043134
26965,0.7996500621511844,0.9519326289090174
26966,0.01494670989180697,0.026431998780572563
26967,0.14146283690307823,0.4709565501231348
26968,0.03216355620603667,0.7448264465819529
26969,0.03873612622607511,0.2292736044799097
26970,0.6543123597613818,0.47156460822210106
26971,0.08960471727445188,0.31428993800998584
26972,0.009134305096897732,0.02399939036801459
26973,0.05360013899203287,0.14216280190601097
26974,0.10570636648548987,0.26677409422965437
26975,0.06513650226963161,0.6143268497284287
26976,0.9001612906554293,0.48513976112679696
26977,0.05133472787163153,0.2668349609998191
26978,0.03820746894035223,0.7639073367509698
26979,0.30887815067744867,0.6036282941216753
26980,0.04162047842711495,0.10183075870805694
26981,0.07815830158591128,0.28231133670232844
26982,0.6138968081526133,0.9072111920088632
26983,0.16235654087144424,0.592941005718008
26984,0.07558377660866461,0.12236157679955784
26985,0.019632163280610144,0.09653755901695903
26986,0.19793635283267777,0.545733110044367
26987,0.07097489692179244,0.19136534729433763
26988,0.04261124487029954,0.19880386019545432
26989,0.25532327804940363,0.8125868002527851
26990,0.01941613882594258,0.06716685035334051
26991,0.3880319816711426,0.540242641618156
26992,0.36612395964134925,0.5521470205319587
26993,0.09783196840865749,0.7722967052092321
26994,0.1802136886586499,0.36947395802593247
26995,0.13775875364910792,0.41590402798922244
26996,0.34973248470896545,0.39630675988636366
26997,0.022596719810394645,0.10045664119743371
26998,0.05747250903036322,0.057882286033539954
26999,0.42192399011101045,0.46339492767381
27000,0.1256538265324219,0.34119655646143554
27001,0.062098703443612756,0.7406516459686225
27002,0.0214981092911911,0.21970713851159712
27003,0.03185872436412069,0.057109735883760594
27004,0.1034891927222483,0.2478799314815678
27005,0.24930502643815522,0.7284397816028434
27006,0.7829427150337426,0.908009396648095
27007,0.08966756208988921,0.2027611451333095
27008,0.06713691442579561,0.04302487196561664
27009,0.06421741993841015,0.2292576819505435
27010,0.13500592666020028,0.21070831784340605
27011,0.09425438120675791,0.15617794339870558
27012,0.44216614616004263,0.6842556900474496
27013,0.10263258587789191,0.41893599068234705
27014,0.024771165332825907,0.34516026777849523
27015,0.07580175482998372,0.22551570577522914
27016,0.12703212997401023,0.3001838647044793
27017,0.39443904540348357,0.7387019794256806
27018,0.12277309128677266,0.18380474828966345
27019,0.8837230273858654,0.9651708025596454
27020,0.19737261819668112,0.23596588909370697
27021,0.10752250783285967,0.5245878538715001
27022,0.17777250156017518,0.30221268554702585
27023,0.11777078178059248,0.09565398912442817
27024,0.09461938707444842,0.346563826381364
27025,0.06301515602306237,0.0207684162328416
27026,0.08131527111315714,0.4416356505645568
27027,0.06544327987964539,0.7349060670938934
27028,0.24771678018374546,0.8046107829737531
27029,0.05931269374275648,0.24058418399102988
27030,0.15715861059092004,0.2683667459345918
27031,0.27621130023956036,0.845967508898644
27032,0.1886958534293553,0.45393939055912225
27033,0.2256229671967266,0.7553530063501483
27034,0.007729376766685373,0.5766718872905604
27035,0.14675605619134197,0.31733872589976103
27036,0.1801611973716324,0.6306075393593722
27037,0.5930749395651417,0.7639045904640152
27038,0.05512521321068086,0.027149398507903922
27039,0.8032468337652326,0.9141444651241563
27040,0.1964190491139014,0.09524263760976306
27041,0.09328863974110012,0.5400035917571474
27042,0.12459102328122697,0.5972028086577066
27043,0.527761459480713,0.8426409294117135
27044,0.009005246835608948,0.027167002467571238
27045,0.1291619754180126,0.646216989371587
27046,0.051844239833729,0.1294420996813731
27047,0.5906048639067726,0.4888843450314507
27048,0.17170549832603313,0.30170235104900445
27049,0.22516241752785363,0.9351724720950183
27050,0.04882090813312428,0.5540942102506097
27051,0.12010849922362109,0.36230349690659935
27052,0.08602566613031902,0.3402406171672659
27053,0.8658237040237619,0.951644174194967
27054,0.026751188410727912,0.0806019112100625
27055,0.12011042949423878,0.8778185560514944
27056,0.029049050532678904,0.07310205690471595
27057,0.03853809972984488,0.05453766814951925
27058,0.8417069761399308,0.9492532117011457
27059,0.08279522422435354,0.2708806582970711
27060,0.020836338007453627,0.3237895303409331
27061,0.07588171353719378,0.5521650818588721
27062,0.07954250608078671,0.401892547816963
27063,0.12237723728455518,0.6641369650582944
27064,0.13668364330551186,0.6337786854890042
27065,0.04700849571195277,0.2781354225234019
27066,0.08915180176019014,0.7021169083378105
27067,0.34302139234801177,0.634854570756352
27068,0.8741391058499159,0.9582605982768504
27069,0.48565540048672723,0.945406553151822
27070,0.056074137185718,0.08033473579695984
27071,0.05717030342659663,0.09390268283401954
27072,0.08428504397595493,0.6854072480584192
27073,0.03392161853654581,0.7690407266108422
27074,0.03827205764762968,0.33359922622917704
27075,0.7495877471863494,0.8663488227182871
27076,0.602045700976384,0.7546696674679658
27077,0.03759592888518529,0.09401936087742284
27078,0.1811286689703538,0.8443375045530519
27079,0.3517522811774893,0.9320270215190307
27080,0.06560051582375742,0.25392709605494834
27081,0.027450175665293182,0.7974126703140282
27082,0.22596069458105145,0.49227906424425316
27083,0.04624171272526594,0.20478493273143245
27084,0.842797393065024,0.7465793460981964
27085,0.048379700864297284,0.01678979513926896
27086,0.06176547176904425,0.061569130511640306
27087,0.16491133903649424,0.27299870626854644
27088,0.18319477001350912,0.7594249747516231
27089,0.16068170141208998,0.2290563448616103
27090,0.24882785009428,0.5456361381036938
27091,0.6977380243584203,0.12217494988221489
27092,0.09735760304457501,0.3568370353653221
27093,0.2139914505146961,0.3324328823572536
27094,0.009224171011871472,0.03140624098420205
27095,0.05623687381488121,0.43901346147137477
27096,0.013802813251248472,0.2708136896936658
27097,0.6898150226505492,0.7321765340446178
27098,0.5475495808347912,0.8859392995848487
27099,0.16574382234525933,0.47976475315642964
27100,0.07807906874856116,0.6964301163751133
27101,0.06765133107149224,0.5826724757991678
27102,0.12615014666388386,0.8249687959444216
27103,0.018691119266029208,0.05700309708847619
27104,0.28338929529987206,0.5285766509753047
27105,0.027328986958489978,0.4112708573306691
27106,0.5510657527117295,0.8785959602149291
27107,0.45208143517945165,0.7253713839671386
27108,0.10143563766235097,0.3846120477872782
27109,0.09226513588877792,0.23230190218042018
27110,0.06780514231339275,0.36655344939573836
27111,0.04444221130572566,0.3309989687990612
27112,0.17468774649751934,0.5908208821492644
27113,0.11807392889582712,0.3244863895802836
27114,0.07767939179697517,0.20865694212745084
27115,0.6462016360666535,0.909684708963914
27116,0.167478321196183,0.8926387323406793
27117,0.07530458666565067,0.13596291576472208
27118,0.14364657663136546,0.5552788494240425
27119,0.06546031855840649,0.33757383451099504
27120,0.3683019393062444,0.9746861328065036
27121,0.01829865064102007,0.6997649338711901
27122,0.06277724455016423,0.3079925678917737
27123,0.06431366343681326,0.10312185669048803
27124,0.04668567888870456,0.08086647585490296
27125,0.022927437079767205,0.04872956476726241
27126,0.30075780768845817,0.10692394424594247
27127,0.06474309940299049,0.09891466550289442
27128,0.18005093281829013,0.5830356378623356
27129,0.556936230712558,0.5921814295611453
27130,0.14695705474161808,0.27269914916244437
27131,0.0681678651229918,0.06533084466309282
27132,0.5109793104784398,0.8994283141136811
27133,0.09096867894469567,0.4970518434574308
27134,0.5421778294858539,0.8812627785250456
27135,0.18483067246013543,0.5940364402361759
27136,0.07202858056268491,0.5034770023239988
27137,0.08080042010756275,0.21696718391529016
27138,0.15904617056417883,0.5503502383978266
27139,0.19256794520982698,0.09839856803955829
27140,0.8871428319414452,0.947953702370579
27141,0.592367683543557,0.8230542663969587
27142,0.07426622218943855,0.3236621803867874
27143,0.20560972145419945,0.45672410643302674
27144,0.0732395838485005,0.038104279899639645
27145,0.557079156209055,0.6781284214675082
27146,0.06198729679159165,0.9079030488469505
27147,0.05581409243932115,0.26919955983149424
27148,0.18625155279786748,0.1766580326273734
27149,0.2585716502740425,0.21375980895327676
27150,0.6148381064432055,0.9823811438725607
27151,0.09857088278596304,0.7419361698653535
27152,0.03277394921738959,0.2569622606704234
27153,0.23242418377673832,0.7469314686964491
27154,0.7531027701531511,0.923469385252953
27155,0.13465872416804975,0.6127639773189184
27156,0.013163716547597676,0.3069670467677966
27157,0.029011030415553345,0.4362442062993446
27158,0.07050654437582854,0.4018441738451288
27159,0.0688015491795349,0.2082668121549007
27160,0.2669299150287914,0.22050548673636178
27161,0.20643294159216644,0.49310111232632453
27162,0.21536987627651988,0.9421048257011991
27163,0.6671956421116572,0.4513203461676521
27164,0.23555385122653308,0.09178962168372805
27165,0.48903718334180823,0.6731316433945335
27166,0.1020909675634555,0.12436512292127411
27167,0.10466317975550923,0.48736362056727484
27168,0.26157233806704466,0.7770963372851818
27169,0.4415506865783012,0.7635961509589597
27170,0.25333717805238876,0.8489175885615154
27171,0.04810115005887181,0.2992225938125583
27172,0.04962821820064276,0.8027654554678252
27173,0.26075387434461733,0.6482995787709138
27174,0.04822373186632172,0.11750012673441661
27175,0.08105564527188436,0.16119645218304288
27176,0.45871009379031674,0.9510735298449585
27177,0.7621473766792999,0.9613973994046492
27178,0.12649776871736032,0.375421266651381
27179,0.09023166964734299,0.2311387030280669
27180,0.2837969391225793,0.3332303374651267
27181,0.046259933158760924,0.7542176120813494
27182,0.5796894941907692,0.9180405021704525
27183,0.03228173269476895,0.4769445917880398
27184,0.027416984801120443,0.4576988294863955
27185,0.4998743766174806,0.791650934058976
27186,0.11076020825195669,0.603896214499711
27187,0.13392988794740135,0.14686854961951584
27188,0.04638138481298547,0.4512865732024776
27189,0.07493540209388373,0.5465003214737801
27190,0.4633307233162475,0.8360376354258511
27191,0.15542126318265848,0.9577042362993822
27192,0.5836421474579238,0.8308679983627208
27193,0.015668919750267393,0.1063548190935756
27194,0.13924360543667785,0.3785299087397946
27195,0.030910651157177976,0.09043187321565455
27196,0.35293787711503477,0.2927853764661422
27197,0.09636160819004198,0.7985093006542823
27198,0.9401756139099327,0.9888915447721957
27199,0.034736813471919106,0.11661121325037858
27200,0.21253843835568165,0.7050015658471724
27201,0.7305348778124507,0.9264750171693474
27202,0.09779751030832289,0.03230182872042108
27203,0.06812389392428492,0.14189846099400724
27204,0.03866271961569156,0.09888971155086283
27205,0.0823219086634556,0.33639737347919413
27206,0.1835142666035496,0.200892237259647
27207,0.06288636649060818,0.18501707853012608
27208,0.7112122872997796,0.7339249153988155
27209,0.1124732233133551,0.21225015211788065
27210,0.3002028364541287,0.38036849169217907
27211,0.11331805421081623,0.31779826779288506
27212,0.4781237614486041,0.938637295241082
27213,0.46835222661782727,0.47559099254344467
27214,0.02283672501062501,0.06840352983010307
27215,0.21569045820727925,0.8037512608002707
27216,0.06257247473236956,0.8884337018234547
27217,0.0494011232289863,0.11263016863017898
27218,0.7050082727832537,0.9637419789853523
27219,0.3928809068931053,0.5564334064389891
27220,0.1130854499127887,0.34840207653981714
27221,0.15799782385840475,0.6238949275749386
27222,0.15561695465097114,0.552980266259555
27223,0.09105424757634495,0.726247974693905
27224,0.20650045033820202,0.737846911274307
27225,0.1799930897933076,0.19771087836556275
27226,0.020819083509764646,0.2517272326492503
27227,0.149412529987353,0.3634601565154587
27228,0.37040885531934625,0.7957279910655135
27229,0.7649099588333444,0.9445774175653509
27230,0.21018038635554057,0.9613517063810625
27231,0.43620970885471355,0.8448187263234338
27232,0.08284042026478564,0.6015277437568883
27233,0.4568564672216752,0.1652409925475564
27234,0.06460488254463376,0.026332059275936355
27235,0.8848064761136823,0.9463773784211272
27236,0.11471405411488096,0.9245319891190684
27237,0.3024746432827409,0.4725386686997821
27238,0.2488190211236362,0.7033544446840584
27239,0.4215836969337337,0.17914324780120036
27240,0.09454142960404485,0.48764891539586147
27241,0.0863877392458447,0.2280158467260867
27242,0.12112358370479817,0.6298621323859197
27243,0.05361964394346783,0.07625788475332504
27244,0.06929532349210378,0.1372664487142896
27245,0.09398299952161504,0.5364523784420168
27246,0.8374125809449382,0.9667379069616053
27247,0.18835919282640745,0.9209957718803807
27248,0.11124416553135695,0.6860521096391544
27249,0.0935593535737305,0.6129704409772464
27250,0.10245078673651031,0.3240615501893339
27251,0.10405918775390326,0.30613948406361186
27252,0.38459919807022325,0.7051117206154345
27253,0.07139966336229457,0.8723064787291667
27254,0.8853072686862248,0.9729646957166098
27255,0.12776450107815657,0.2705386112837411
27256,0.4827530463083741,0.9650397903154941
27257,0.38801814112526256,0.6210260881536082
27258,0.46403218125284346,0.7510571051904538
27259,0.5532242422530045,0.8956067256148642
27260,0.14743729223368937,0.5888254127661775
27261,0.09185729704491687,0.6133999022835804
27262,0.2163722731438942,0.5721728984330353
27263,0.077919128309086,0.08525577582540386
27264,0.09803786465808143,0.09257291247929834
27265,0.09984005438824317,0.2686729786499081
27266,0.1311741611879617,0.2394776825869686
27267,0.24884224026698307,0.859714983076901
27268,0.016072955708602864,0.1551590421472411
27269,0.6984625696717518,0.5102447154278495
27270,0.03968356846296931,0.08524325675885021
27271,0.045588323971655124,0.33648194226438954
27272,0.016035361293456778,0.3227773744142564
27273,0.04461578258026527,0.1555846460748353
27274,0.10716879131806667,0.3807693864313466
27275,0.1708310966368474,0.34253403236540614
27276,0.0067720159455450755,0.10029927980132347
27277,0.08049129092489088,0.8462377105111912
27278,0.1614602224659874,0.36328527684686585
27279,0.10475959146143081,0.2996162421509303
27280,0.27944159148771147,0.41312614264514386
27281,0.0650597997256056,0.36389269648283223
27282,0.10102695578714352,0.8480993095971844
27283,0.0109223217999264,0.071166668081087
27284,0.167916975523691,0.26222983776504905
27285,0.10351972689503085,0.3762026051292375
27286,0.06876378342866454,0.20406181062010711
27287,0.1733749983865998,0.5076290445127873
27288,0.6521821148262239,0.8349791412665795
27289,0.2549010555242381,0.39336309558634547
27290,0.020671839521487802,0.08815141999470621
27291,0.7244618548650273,0.8976335109351554
27292,0.0961881056639454,0.6402877724621249
27293,0.11921004724481699,0.9574040389065858
27294,0.01596556847515406,0.038391744672426634
27295,0.22711495449751942,0.8926813625685194
27296,0.12468642768947774,0.7058234749465115
27297,0.05997209815772655,0.5757898130375968
27298,0.08282809604521951,0.2788097205615046
27299,0.24244625450951846,0.7236242193874013
27300,0.17691811327065354,0.9611883590426941
27301,0.011406638103812051,0.046368378292400515
27302,0.09551024120346241,0.6571343970052378
27303,0.019691566137093733,0.15628986585162372
27304,0.05839098797670525,0.7706154212976436
27305,0.06039181563489289,0.048893218896151856
27306,0.1717134411757585,0.49986539674127217
27307,0.7344691269080442,0.7934063048290175
27308,0.16201048053764297,0.31184829592883617
27309,0.49175160497364984,0.9575463419289297
27310,0.06423165684188144,0.1020836731219825
27311,0.11273415151369176,0.1122371753946143
27312,0.06316884331964641,0.38870408868423867
27313,0.08881719930116629,0.1582902303128225
27314,0.039326587331461806,0.06250227205954237
27315,0.09931832118095009,0.38624722304202
27316,0.32077323962533305,0.7419028054175166
27317,0.06034136886422543,0.09069894819640179
27318,0.25179371684433965,0.27283964402944605
27319,0.3947586360945284,0.8971710670326983
27320,0.3026567531566126,0.5687697116552098
27321,0.035541586517865736,0.5266936316624881
27322,0.30899736330718613,0.0770184114474968
27323,0.13599945001656788,0.4919043216178652
27324,0.3077247643967419,0.5440874299332963
27325,0.7141194244248378,0.9172300116338109
27326,0.11940724859687643,0.6664735590982201
27327,0.08622034030439346,0.41112141182061596
27328,0.20967250978665813,0.6171069436386651
27329,0.0959120436959754,0.2527763718150108
27330,0.020958152221822766,0.4608271605418087
27331,0.09342933660034665,0.20583928512058802
27332,0.19251312283039065,0.9262823984153269
27333,0.6156051114809273,0.8281146241061788
27334,0.060238235664032753,0.04447431498289101
27335,0.1759595622267996,0.07358414219779039
27336,0.064949416119948,0.10293350401118903
27337,0.13936973942110653,0.7813246523933832
27338,0.19552107490633264,0.41619067078916594
27339,0.2504950170866688,0.25618346375855733
27340,0.023617764666330386,0.14505370991192634
27341,0.18186948246488557,0.603371379629632
27342,0.03288521817555652,0.46194182685301105
27343,0.05388824048770653,0.16329097659289676
27344,0.2911791807358406,0.5303393688839428
27345,0.065003973209385,0.2893322880983632
27346,0.7774727368523824,0.9667566852643015
27347,0.7373197986048832,0.9408111248516839
27348,0.11069468765632598,0.31790112087132005
27349,0.05017002918891094,0.13613438979783654
27350,0.1824316091847057,0.9246951787775483
27351,0.8565072231869247,0.9047941748888099
27352,0.09864211696203992,0.3184661855851406
27353,0.007380121323828492,0.11352415201469711
27354,0.1532817182201535,0.5678648449418762
27355,0.36958387077253324,0.4753679791814227
27356,0.1665365090853779,0.6560285154591675
27357,0.12849408755730454,0.3585778714376378
27358,0.17135681745508732,0.760957189441711
27359,0.35042423972186787,0.7598413710607471
27360,0.10494179567561396,0.5732031313896508
27361,0.03839852168312675,0.8907464905174972
27362,0.19048946939821065,0.49425400404578945
27363,0.19218795993540563,0.35090311230280474
27364,0.07328393777886034,0.5197439675698611
27365,0.23907253791412994,0.6400607995195172
27366,0.5151329171636537,0.5588306374297779
27367,0.25261289068405257,0.49030635007262147
27368,0.09838417969757386,0.5700399307970008
27369,0.07100469636207937,0.07730887036940116
27370,0.026897402228660185,0.7589477236710057
27371,0.26952769975257135,0.33065304553737784
27372,0.08906838970804822,0.26056401725422923
27373,0.8065184617061005,0.7972310144454007
